Results_Name,VSPAERO_History,,,,
FC_Zcg_,-0.223591,,,,
L/D,8.6367,8.55794,8.53242,8.52868,8.5262
Mach,0.001,0.001,0.001,0.001,0.001
T/QS,0.06839,0.0698,0.06993,0.06977,0.06956
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History,,,,
Results_Timestamp,1639008966,,,,
Results_Date,12,8,2021,,
Results_Time,18,16,6,,
Alpha,13.84615,13.84615,13.84615,13.84615,13.84615
AnalysisMethod,0,,,,
Beta,0,0,0,0,0
CDi,0.07802,0.08302,0.08291,0.08331,0.08336
CDo,0.05054,0.05059,0.05064,0.05067,0.05067
CDtot,0.12856,0.1336,0.13355,0.13397,0.13403
CDtrefftz,0,0,0,0,0
CFx,-0.19064,-0.18796,-0.18921,-0.18945,-0.18941
CFy,0.00014,-0.00057,0.00148,0.00012,-0.00003
CFz,1.09947,1.10947,1.11413,1.11673,1.11682
CL,1.11315,1.12222,1.12704,1.12962,1.1297
CMx,0.00576,0.00362,0.00171,0.00061,0.00008
CMy,0.62132,0.55986,0.59242,0.59795,0.60225
CMz,-0.00015,-0.00069,-0.00017,-0.00008,-0.00001
CS,0.00014,-0.00057,0.00148,0.00012,-0.00003
E,0.99886,0.95416,0.96356,0.9634,0.9629
FC_AoA_,13.846154,,,,
FC_Beta_,0,,,,
FC_Bref_,7.5,,,,
FC_Cref_,1.481959,,,,
FC_Mach_,0.001,,,,
FC_Pitch_Rate,0,,,,
FC_ReCref_,50000,,,,
FC_Rho_,0.002377,,,,
FC_Roll__Rate,0,,,,
FC_Sref_,11.114691,,,,
FC_Vinf_,100,,,,
FC_Xcg_,4.521099,,,,
FC_Yaw___Rate,0,,,,
FC_Ycg_,0,,,,
FC_Zcg_,-0.223591,,,,
L/D,8.65848,8.39958,8.43906,8.43166,8.4286
Mach,0.001,0.001,0.001,0.001,0.001
T/QS,0.07386,0.07436,0.07482,0.07505,0.075
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History,,,,
Results_Timestamp,1639008966,,,,
Results_Date,12,8,2021,,
Results_Time,18,16,6,,
Alpha,14.35897,14.35897,14.35897,14.35897,14.35897
AnalysisMethod,0,,,,
Beta,0,0,0,0,0
CDi,0.09128,0.08881,0.08972,0.08987,0.08976
CDo,0.05089,0.05101,0.05107,0.05108,0.05107
CDtot,0.14217,0.13982,0.1408,0.14095,0.14083
CDtrefftz,0,0,0,0,0
CFx,-0.19638,-0.20325,-0.20394,-0.20401,-0.20377
CFy,0.00144,0.00011,-0.00054,-0.00001,-0.00004
CFz,1.13521,1.15207,1.15846,1.15932,1.15793
CL,1.14845,1.16648,1.17285,1.1737,1.17229
CMx,0.00669,0.00312,0.00085,0.00012,0.00002
CMy,0.56835,0.60715,0.61279,0.61777,0.6211
CMz,-0.00044,-0.00307,-0.00045,-0.00001,-0.00002
CS,0.00144,0.00011,-0.00054,-0.00001,-0.00004
E,0.90878,0.96365,0.96427,0.96408,0.96295
FC_AoA_,14.358975,,,,
FC_Beta_,0,,,,
FC_Bref_,7.5,,,,
FC_Cref_,1.481959,,,,
FC_Mach_,0.001,,,,
FC_Pitch_Rate,0,,,,
FC_ReCref_,50000,,,,
FC_Rho_,0.002377,,,,
FC_Roll__Rate,0,,,,
FC_Sref_,11.114691,,,,
FC_Vinf_,100,,,,
FC_Xcg_,4.521099,,,,
FC_Yaw___Rate,0,,,,
FC_Ycg_,0,,,,
FC_Zcg_,-0.223591,,,,
L/D,8.07778,8.34284,8.33011,8.3268,8.32431
Mach,0.001,0.001,0.001,0.001,0.001
T/QS,0.07926,0.08021,0.08093,0.08097,0.08075
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History,,,,
Results_Timestamp,1639008966,,,,
Results_Date,12,8,2021,,
Results_Time,18,16,6,,
Alpha,14.87179,14.87179,14.87179,14.87179,14.87179
AnalysisMethod,0,,,,
Beta,0,0,0,0,0
CDi,0.09661,0.09634,0.09662,0.09652,0.09635
CDo,0.05145,0.05148,0.05151,0.05149,0.05147
CDtot,0.14805,0.14782,0.14813,0.14801,0.14782
CDtrefftz,0,0,0,0,0
CFx,-0.21747,-0.21886,-0.21915,-0.21889,-0.2186
CFy,0.00365,0.00008,-0.00004,0.00001,-0.00002
CFz,1.19536,1.19952,1.20172,1.20033,1.19858
CL,1.21114,1.21551,1.21771,1.2163,1.21453
CMx,0.00306,0.0015,0.00023,0.00006,0
CMy,0.6304,0.62638,0.63272,0.63615,0.63985
CMz,0.00012,-0.00001,-0.00002,0,-0.00001
CS,0.00365,0.00008,-0.00004,0.00001,-0.00002
E,0.95499,0.9646,0.96529,0.96407,0.96292
FC_AoA_,14.871795,,,,
FC_Beta_,0,,,,
FC_Bref_,7.5,,,,
FC_Cref_,1.481959,,,,
FC_Mach_,0.001,,,,
FC_Pitch_Rate,0,,,,
FC_ReCref_,50000,,,,
FC_Rho_,0.002377,,,,
FC_Roll__Rate,0,,,,
FC_Sref_,11.114691,,,,
FC_Vinf_,100,,,,
FC_Xcg_,4.521099,,,,
FC_Yaw___Rate,0,,,,
FC_Ycg_,0,,,,
FC_Zcg_,-0.223591,,,,
L/D,8.18034,8.22311,8.22071,8.21793,8.21631
Mach,0.001,0.001,0.001,0.001,0.001
T/QS,0.08665,0.08699,0.08717,0.08694,0.08665
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History,,,,
Results_Timestamp,1639008966,,,,
Results_Date,12,8,2021,,
Results_Time,18,16,6,,
Alpha,15.38461,15.38461,15.38461,15.38461,15.38461
AnalysisMethod,0,,,,
Beta,0,0,0,0,0
CDi,0.11131,0.10269,0.10331,0.10336,0.10319
CDo,0.05188,0.05181,0.05191,0.05191,0.05188
CDtot,0.16319,0.1545,0.15522,0.15527,0.15507
CDtrefftz,0,0,0,0,0
CFx,-0.2224,-0.23342,-0.2344,-0.23428,-0.23396
CFy,-0.04481,0.00022,-0.00003,0,-0.00002
CFz,1.22784,1.2354,1.24129,1.24102,1.23923
CL,1.24284,1.25306,1.259,1.2587,1.25689
CMx,0.0111,0.00336,0.00052,0.00005,-0.00001
CMy,0.63063,0.63786,0.64919,0.6544,0.65757
CMz,-0.02492,0.00063,-0.00004,0.00001,-0.00001
CS,-0.04481,0.00022,-0.00003,0,-0.00002
E,0.87278,0.96171,0.96499,0.96412,0.96295
FC_AoA_,15.384615,,,,
FC_Beta_,0,,,,
FC_Bref_,7.5,,,,
FC_Cref_,1.481959,,,,
FC_Mach_,0.001,,,,
FC_Pitch_Rate,0,,,,
FC_ReCref_,50000,,,,
FC_Rho_,0.002377,,,,
FC_Roll__Rate,0,,,,
FC_Sref_,11.114691,,,,
FC_Vinf_,100,,,,
FC_Xcg_,4.521099,,,,
FC_Yaw___Rate,0,,,,
FC_Ycg_,0,,,,
FC_Zcg_,-0.223591,,,,
L/D,7.61572,8.11025,8.11082,8.10678,8.10531
Mach,0.001,0.001,0.001,0.001,0.001
T/QS,0.09822,0.09272,0.09319,0.09308,0.09279
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History,,,,
Results_Timestamp,1639008966,,,,
Results_Date,12,8,2021,,
Results_Time,18,16,6,,
Alpha,15.89744,15.89744,15.89744,15.89744,15.89744
AnalysisMethod,0,,,,
Beta,0,0,0,0,0
CDi,0.1101,0.1105,0.11065,0.11044,0.11023
CDo,0.05231,0.05234,0.05235,0.05233,0.05231
CDtot,0.16242,0.16284,0.163,0.16278,0.16254
CDtrefftz,0,0,0,0,0
CFx,-0.24957,-0.25044,-0.25044,-0.25012,-0.24979
CFy,-0.01272,-0.00023,-0.00009,-0.00016,-0.00003
CFz,1.27825,1.28275,1.2833,1.28141,1.27948
CL,1.29772,1.30228,1.30282,1.30091,1.29897
CMx,0.00437,0.00133,0.00042,0.00014,0.00002
CMy,0.64842,0.66061,0.66576,0.67098,0.67517
CMz,-0.00701,0.00026,-0.00006,-0.00011,-0.00001
CS,-0.01272,-0.00023,-0.00009,-0.00016,-0.00003
E,0.96202,0.96529,0.96478,0.96379,0.96277
FC_AoA_,15.897436,,,,
FC_Beta_,0,,,,
FC_Bref_,7.5,,,,
FC_Cref_,1.481959,,,,
FC_Mach_,0.001,,,,
FC_Pitch_Rate,0,,,,
FC_ReCref_,50000,,,,
FC_Rho_,0.002377,,,,
FC_Roll__Rate,0,,,,
FC_Sref_,11.114691,,,,
FC_Vinf_,100,,,,
FC_Xcg_,4.521099,,,,
FC_Yaw___Rate,0,,,,
FC_Ycg_,0,,,,
FC_Zcg_,-0.223591,,,,
L/D,7.99001,7.99708,7.99251,7.99205,7.99178
Mach,0.001,0.001,0.001,0.001,0.001
T/QS,0.09981,0.09984,0.0998,0.09944,0.0991
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History,,,,
Results_Timestamp,1639008966,,,,
Results_Date,12,8,2021,,
Results_Time,18,16,6,,
Alpha,16.41026,16.41026,16.41026,16.41026,16.41026
AnalysisMethod,0,,,,
Beta,0,0,0,0,0
CDi,0.11855,0.11779,0.11797,0.11779,0.11752
CDo,0.05274,0.05277,0.05279,0.05277,0.05275
CDtot,0.17129,0.17057,0.17076,0.17056,0.17026
CDtrefftz,0,0,0,0,0
CFx,-0.26432,-0.26674,-0.2669,-0.26652,-0.26615
CFy,-0.00165,0.00099,-0.00028,-0.00013,-0.00003
CFz,1.31714,1.32264,1.32382,1.32189,1.31969
CL,1.33816,1.34411,1.34529,1.34334,1.34112
CMx,0.00331,0.00134,0.00041,0.00013,0.00001
CMy,0.61854,0.67823,0.68349,0.68796,0.6924
CMz,0.0002,0.00117,-0.00015,-0.00003,-0.00001
CS,-0.00165,0.00099,-0.00028,-0.00013,-0.00003
E,0.95,0.96467,0.96493,0.96356,0.96264
FC_AoA_,16.410255,,,,
FC_Beta_,0,,,,
FC_Bref_,7.5,,,,
FC_Cref_,1.481959,,,,
FC_Mach_,0.001,,,,
FC_Pitch_Rate,0,,,,
FC_ReCref_,50000,,,,
FC_Rho_,0.002377,,,,
FC_Roll__Rate,0,,,,
FC_Sref_,11.114691,,,,
FC_Vinf_,100,,,,
FC_Xcg_,4.521099,,,,
FC_Yaw___Rate,0,,,,
FC_Ycg_,0,,,,
FC_Zcg_,-0.223591,,,,
L/D,7.81227,7.88025,7.87822,7.87589,7.87683
Mach,0.001,0.001,0.001,0.001,0.001
T/QS,0.10594,0.10637,0.10641,0.10604,0.10564
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History,,,,
Results_Timestamp,1639008966,,,,
Results_Date,12,8,2021,,
Results_Time,18,16,6,,
Alpha,16.92308,16.92308,16.92308,16.92308,16.92308
AnalysisMethod,0,,,,
Beta,0,0,0,0,0
CDi,0.12446,0.12544,0.12562,0.12538,0.12503
CDo,0.05316,0.05324,0.05325,0.05323,0.05319
CDtot,0.17762,0.17868,0.17887,0.1786,0.17823
CDtrefftz,0,0,0,0,0
CFx,-0.2818,-0.28389,-0.2839,-0.28349,-0.28304
CFy,-0.00243,-0.00122,-0.00007,-0.00007,-0.00004
CFz,1.35373,1.36398,1.36461,1.36245,1.35978
CL,1.37714,1.38755,1.38816,1.38597,1.38328
CMx,0.0055,0.00147,0.00023,0.00005,-0.00002
CMy,0.69383,0.69283,0.70085,0.7053,0.70985
CMz,-0.00287,-0.00064,0.00006,-0.00003,-0.00002
CS,-0.00243,-0.00122,-0.00007,-0.00007,-0.00004
E,0.95843,0.96536,0.96485,0.96362,0.96255
FC_AoA_,16.923077,,,,
FC_Beta_,0,,,,
FC_Bref_,7.5,,,,
FC_Cref_,1.481959,,,,
FC_Mach_,0.001,,,,
FC_Pitch_Rate,0,,,,
FC_ReCref_,50000,,,,
FC_Rho_,0.002377,,,,
FC_Roll__Rate,0,,,,
FC_Sref_,11.114691,,,,
FC_Vinf_,100,,,,
FC_Xcg_,4.521099,,,,
FC_Yaw___Rate,0,,,,
FC_Ycg_,0,,,,
FC_Zcg_,-0.223591,,,,
L/D,7.75346,7.76569,7.76071,7.75996,7.76135
Mach,0.001,0.001,0.001,0.001,0.001
T/QS,0.11243,0.11331,0.11327,0.11287,0.11239
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History,,,,
Results_Timestamp,1639008966,,,,
Results_Date,12,8,2021,,
Results_Time,18,16,6,,
Alpha,17.4359,17.4359,17.4359,17.4359,17.4359
AnalysisMethod,0,,,,
Beta,0,0,0,0,0
CDi,0.13388,0.13368,0.13345,0.13316,0.13284
CDo,0.05377,0.05375,0.05372,0.05369,0.05365
CDtot,0.18765,0.18743,0.18717,0.18684,0.18649
CDtrefftz,0,0,0,0,0
CFx,-0.30192,-0.30178,-0.30138,-0.30092,-0.30044
CFy,-0.00065,-0.00077,-0.00009,-0.00001,0.00001
CFz,1.40813,1.40702,1.40495,1.40251,1.39995
CL,1.4339,1.4328,1.4307,1.42824,1.42565
CMx,0.00155,0.0008,0.00021,0.00003,-0.00002
CMy,0.70629,0.71238,0.71739,0.72221,0.7263
CMz,-0.00049,-0.00037,-0.00001,0,0.00001
CS,-0.00065,-0.00077,-0.00009,-0.00001,0.00001
E,0.96592,0.96588,0.96475,0.96353,0.96233
FC_AoA_,17.435898,,,,
FC_Beta_,0,,,,
FC_Bref_,7.5,,,,
FC_Cref_,1.481959,,,,
FC_Mach_,0.001,,,,
FC_Pitch_Rate,0,,,,
FC_ReCref_,50000,,,,
FC_Rho_,0.002377,,,,
FC_Roll__Rate,0,,,,
FC_Sref_,11.114691,,,,
FC_Vinf_,100,,,,
FC_Xcg_,4.521099,,,,
FC_Yaw___Rate,0,,,,
FC_Ycg_,0,,,,
FC_Zcg_,-0.223591,,,,
L/D,7.64123,7.64443,7.64401,7.64407,7.64459
Mach,0.001,0.001,0.001,0.001,0.001
T/QS,0.12101,0.12076,0.12033,0.11987,0.1194
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History,,,,
Results_Timestamp,1639008966,,,,
Results_Date,12,8,2021,,
Results_Time,18,16,6,,
Alpha,17.94872,17.94872,17.94872,17.94872,17.94872
AnalysisMethod,0,,,,
Beta,0,0,0,0,0
CDi,0.1414,0.1417,0.1415,0.14117,0.14081
CDo,0.05422,0.05422,0.0542,0.05416,0.05412
CDtot,0.19562,0.19592,0.1957,0.19533,0.19494
CDtrefftz,0,0,0,0,0
CFx,-0.31971,-0.31972,-0.31939,-0.31885,-0.31833
CFy,-0.00227,-0.00021,-0.00002,-0.00003,0
CFz,1.44583,1.44683,1.44514,1.44243,1.43966
CL,1.47399,1.47494,1.47323,1.47049,1.46769
CMx,0.00216,0.00078,0.00012,0.00001,-0.00002
CMy,0.72942,0.72905,0.73421,0.73858,0.74276
CMz,-0.00072,0.00002,0.00002,-0.00001,0
CS,-0.00227,-0.00021,-0.00002,-0.00003,0
E,0.96642,0.96562,0.96474,0.9634,0.96216
FC_AoA_,17.948717,,,,
FC_Beta_,0,,,,
FC_Bref_,7.5,,,,
FC_Cref_,1.481959,,,,
FC_Mach_,0.001,,,,
FC_Pitch_Rate,0,,,,
FC_ReCref_,50000,,,,
FC_Rho_,0.002377,,,,
FC_Roll__Rate,0,,,,
FC_Sref_,11.114691,,,,
FC_Vinf_,100,,,,
FC_Xcg_,4.521099,,,,
FC_Yaw___Rate,0,,,,
FC_Ycg_,0,,,,
FC_Zcg_,-0.223591,,,,
L/D,7.53486,7.52834,7.52812,7.5283,7.52913
Mach,0.001,0.001,0.001,0.001,0.001
T/QS,0.12784,0.12796,0.12759,0.12708,0.12657
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History,,,,
Results_Timestamp,1639008966,,,,
Results_Date,12,8,2021,,
Results_Time,18,16,6,,
Alpha,18.46154,18.46154,18.46154,18.46154,18.46154
AnalysisMethod,0,,,,
Beta,0,0,0,0,0
CDi,0.15011,0.15007,0.1498,0.1494,0.14902
CDo,0.0547,0.05472,0.05468,0.05464,0.0546
CDtot,0.20481,0.20479,0.20448,0.20404,0.20361
CDtrefftz,0,0,0,0,0
CFx,-0.33799,-0.3384,-0.33787,-0.33728,-0.33672
CFy,0.00006,-0.00022,-0.00011,-0.00004,0
CFz,1.48644,1.48753,1.48507,1.48208,1.47918
CL,1.51697,1.51814,1.51564,1.51261,1.50968
CMx,0.00262,0.00049,0.00015,0.00001,-0.00002
CMy,0.73973,0.74428,0.74936,0.75438,0.75874
CMz,-0.00016,-0.00001,-0.00005,-0.00002,0
CS,0.00006,-0.00022,-0.00011,-0.00004,0
E,0.96419,0.96593,0.96453,0.96322,0.96197
FC_AoA_,18.461538,,,,
FC_Beta_,0,,,,
FC_Bref_,7.5,,,,
FC_Cref_,1.481959,,,,
FC_Mach_,0.001,,,,
FC_Pitch_Rate,0,,,,
FC_ReCref_,50000,,,,
FC_Rho_,0.002377,,,,
FC_Roll__Rate,0,,,,
FC_Sref_,11.114691,,,,
FC_Vinf_,100,,,,
FC_Xcg_,4.521099,,,,
FC_Yaw___Rate,0,,,,
FC_Ycg_,0,,,,
FC_Zcg_,-0.223591,,,,
L/D,7.40676,7.41311,7.4123,7.41331,7.4144
Mach,0.001,0.001,0.001,0.001,0.001
T/QS,0.13551,0.13556,0.13507,0.1345,0.13394
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History,,,,
Results_Timestamp,1639008966,,,,
Results_Date,12,8,2021,,
Results_Time,18,16,6,,
Alpha,18.97436,18.97436,18.97436,18.97436,18.97436
AnalysisMethod,0,,,,
Beta,0,0,0,0,0
CDi,0.1575,0.15872,0.1584,0.15787,0.15748
CDo,0.05503,0.05523,0.05518,0.05513,0.05509
CDtot,0.21254,0.21394,0.21358,0.213,0.21257
CDtrefftz,0,0,0,0,0
CFx,-0.35502,-0.35756,-0.35694,-0.35623,-0.35564
CFy,-0.00118,-0.00007,-0.00008,-0.00003,-0.00004
CFz,1.51696,1.52809,1.52531,1.52162,1.51869
CL,1.54997,1.56132,1.55849,1.55476,1.55181
CMx,0.00557,0.00023,0.00005,-0.00002,-0.00004
CMy,0.7542,0.76049,0.76474,0.77027,0.77428
CMz,-0.00103,0.0001,-0.00001,-0.00001,-0.00001
CS,-0.00118,-0.00007,-0.00008,-0.00003,-0.00004
E,0.95935,0.96603,0.96444,0.96307,0.96178
FC_AoA_,18.974359,,,,
FC_Beta_,0,,,,
FC_Bref_,7.5,,,,
FC_Cref_,1.481959,,,,
FC_Mach_,0.001,,,,
FC_Pitch_Rate,0,,,,
FC_ReCref_,50000,,,,
FC_Rho_,0.002377,,,,
FC_Roll__Rate,0,,,,
FC_Sref_,11.114691,,,,
FC_Vinf_,100,,,,
FC_Xcg_,4.521099,,,,
FC_Yaw___Rate,0,,,,
FC_Ycg_,0,,,,
FC_Zcg_,-0.223591,,,,
L/D,7.29271,7.29787,7.29694,7.29944,7.30033
Mach,0.001,0.001,0.001,0.001,0.001
T/QS,0.14172,0.14337,0.14285,0.14213,0.14157
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History,,,,
Results_Timestamp,1639008966,,,,
Results_Date,12,8,2021,,
Results_Time,18,16,6,,
Alpha,19.48718,19.48718,19.48718,19.48718,19.48718
AnalysisMethod,0,,,,
Beta,0,0,0,0,0
CDi,0.16634,0.16691,0.16701,0.16655,0.1661
CDo,0.05559,0.05567,0.05567,0.05563,0.05558
CDtot,0.22192,0.22258,0.22268,0.22218,0.22168
CDtrefftz,0,0,0,0,0
CFx,-0.37546,-0.37644,-0.37631,-0.37565,-0.37501
CFy,-0.00234,-0.00038,-0.00006,-0.00003,-0.00003
CFz,1.55964,1.56411,1.56406,1.56081,1.55765
CL,1.59555,1.60009,1.6,1.59671,1.59352
CMx,0.00247,0.00114,0.00023,0.00003,-0.00002
CMy,0.82507,0.77177,0.7796,0.78492,0.78973
CMz,0.01159,0.00088,0,-0.00001,-0.00002
CS,-0.00234,-0.00038,-0.00006,-0.00003,-0.00003
E,0.96263,0.96481,0.96412,0.96279,0.96154
FC_AoA_,19.487179,,,,
FC_Beta_,0,,,,
FC_Bref_,7.5,,,,
FC_Cref_,1.481959,,,,
FC_Mach_,0.001,,,,
FC_Pitch_Rate,0,,,,
FC_ReCref_,50000,,,,
FC_Rho_,0.002377,,,,
FC_Roll__Rate,0,,,,
FC_Sref_,11.114691,,,,
FC_Vinf_,100,,,,
FC_Xcg_,4.521099,,,,
FC_Yaw___Rate,0,,,,
FC_Ycg_,0,,,,
FC_Zcg_,-0.223591,,,,
L/D,7.1896,7.18893,7.18523,7.18667,7.1883
Mach,0.001,0.001,0.001,0.001,0.001
T/QS,0.15008,0.1507,0.1506,0.14996,0.14934
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History,,,,
Results_Timestamp,1639008966,,,,
Results_Date,12,8,2021,,
Results_Time,18,16,6,,
Alpha,20,20,20,20,20
AnalysisMethod,0,,,,
Beta,0,0,0,0,0
CDi,0.17492,0.17603,0.17585,0.17543,0.17495
CDo,0.05606,0.05621,0.05617,0.05613,0.05608
CDtot,0.23097,0.23224,0.23202,0.23156,0.23104
CDtrefftz,0,0,0,0,0
CFx,-0.39479,-0.39681,-0.39618,-0.39554,-0.39487
CFy,-0.00353,-0.00007,-0.00013,0,-0.00005
CFz,1.59611,1.6049,1.60266,1.59964,1.59643
CL,1.63488,1.64383,1.64151,1.63845,1.63521
CMx,0.00497,0.00069,0.0004,0.00008,0
CMy,0.78434,0.78902,0.7931,0.79939,0.80466
CMz,-0.00046,0.00014,0.00006,0.00001,-0.00001
CS,-0.00353,-0.00007,-0.00013,0,-0.00005
E,0.9611,0.96551,0.96374,0.96249,0.96129
FC_AoA_,20,,,,
FC_Beta_,0,,,,
FC_Bref_,7.5,,,,
FC_Cref_,1.481959,,,,
FC_Mach_,0.001,,,,
FC_Pitch_Rate,0,,,,
FC_ReCref_,50000,,,,
FC_Rho_,0.002377,,,,
FC_Roll__Rate,0,,,,
FC_Sref_,11.114691,,,,
FC_Vinf_,100,,,,
FC_Xcg_,4.521099,,,,
FC_Yaw___Rate,0,,,,
FC_Ycg_,0,,,,
FC_Zcg_,-0.223591,,,,
L/D,7.07827,7.07808,7.07472,7.07581,7.07773
Mach,0.001,0.001,0.001,0.001,0.001
T/QS,0.15777,0.15901,0.15858,0.15797,0.15731
WakeIter,1,2,3,4,5
